src,dst
5116,274
1355,3809
4242,3682
3959,361
1695,467
4403,6259
292,3531
2151,6345
5768,3088
2065,2629
6621,2775
4201,4031
7023,311
5670,5936
993,6961
5699,4422
3321,6870
1062,150
6301,326
1385,3809
989,3809
3699,3820
727,3809
3604,550
7284,3469
2831,4010
7363,352
5694,1045
1475,3702
2419,2753
7496,881
4803,4257
5274,3842
7263,3531
422,1668
6886,3581
3159,6700
4258,5854
5478,7055
4488,6316
486,6756
3089,454
3971,5797
5184,6019
1319,314
6386,1164
7165,7318
1372,3358
3431,5294
2020,361
2099,654
6879,4480
6834,3017
406,7177
4258,3760
4845,1076
2205,5776
1123,6037
5813,2965
971,6397
3168,5069
7,6879
2330,2280
3809,7317
5927,7416
6570,4075
2456,4082
2693,5715
4997,1066
2206,7317
2674,3221
2937,6075
7056,6220
2770,485
3031,5710
1276,4939
6759,1503
5258,6476
485,5349
2285,2887
7558,4337
1262,6172
6181,2960
6680,3839
264,654
7108,2596
599,3384
1719,3415
3809,6162
4014,932
423,3158
4547,3647
4970,3750
1842,1536
5247,6502
5271,7088
1076,3723
6203,1406
4135,2390
5745,4500
4566,7272
6563,5132
7485,6868
2347,7306
368,5299
3737,4946
5740,369
251,2270
320,1875
2818,6891
2365,7323
2705,3981
6344,2735
872,1799
3809,1035
1920,264
469,2348
4598,3181
725,59
568,2327
1179,4201
6423,749
6208,595
3701,7359
700,5664
3687,7461
7575,6919
1771,7496
1131,1686
331,5797
2280,7373
5298,1313
3830,2262
4807,3705
4416,5769
7477,7515
5168,5404
7453,513
4779,4131
2387,6681
1477,4016
5267,3131
1743,4135
3809,2324
6693,236
2429,7092
1266,9
6343,4553
932,4859
3098,4972
1448,1743
3437,4438
7415,3604
4772,6343
6563,4327
6134,1935
6349,3809
6087,3809
5813,2294
2330,4053
6265,5801
2784,3469
3682,5373
5877,7382
4358,1226
6961,1340
3535,2879
4070,5
4032,3685
5496,3526
546,1009
6344,5313
1630,5547
2777,5681
2080,6507
1034,7179
2872,845
4718,7396
3809,7585
3568,2238
2128,2791
2802,7431
3917,7118
4008,66
6117,3809
2144,2735
3140,7426
4279,1283
6235,7248
3122,1370
5837,1725
1389,6774
7309,1649
990,6476
2212,2088
2320,7283
6434,3112
2936,6091
6917,5740
7280,6546
3350,6108
5857,98
3241,5384
3592,4675
6140,6048
3290,5276
6578,3241
5487,4702
1305,7426
7544,361
6795,997
6886,361
4864,6416
17,614
5516,4127
3809,364
6919,3692
4192,1822
2590,3737
5967,3245
3814,5811
1288,5917
4779,2521
2196,1339
995,4352
7079,2634
5905,5750
432,5178
4446,3809
3305,2901
4511,2706
5137,1448
7033,946
1911,2109
2911,6919
5540,6002
1908,1811
2185,3809
5882,6705
3330,5590
3550,3644
3526,806
485,5162
7219,2240
4476,3809
947,497
4214,3809
4904,2004
1468,5861
5934,5525
4675,2706
7283,3164
146,6635
4688,7075
973,5101
5596,7223
5498,3682
1010,1196
1557,1365
5151,3574
2212,3511
856,4701
4200,5981
3781,5997
5691,1983
2129,2695
1809,1027
5651,2584
7459,2235
776,1904
3687,6335
1196,46
6600,2733
662,1802
1058,2556
5132,3682
2957,4015
2088,6077
7336,7497
935,3654
4426,258
3772,5884
7439,270
5389,5967
3579,1325
1793,1433
3269,6761
3155,997
2157,2649
1950,4800
2093,5108
990,328
4295,4124
4059,6099
1664,2716
814,6518
3737,3604
3305,941
4826,2070
6524,3273
190,7068
4765,4046
1272,6807
3194,1110
5171,2482
5498,6260
5560,722
1339,2552
4154,859
1800,3701
2880,361
5500,3862
4340,6876
338,3906
1917,3697
2640,150
3906,1696
3809,6459
4222,6628
6426,4027
5803,4802
3621,746
1332,1731
6208,6019
1602,3312
3809,7398
4313,2959
2019,3600
6952,286
3146,2358
6979,2863
3809,4365
6292,1179
6715,2036
4549,2677
4604,2384
5584,6542
5741,1830
1057,4128
3588,6840
1518,3025
3634,4741
6292,4562
3472,6665
3453,6423
5015,6799
1450,1578
5715,1548
2504,3241
7038,3628
1261,4308
4957,4350
2935,5679
208,3809
3525,2512
4682,7528
174,1192
1695,2321
6461,25
2556,6033
5113,3550
6078,5922
6410,245
6802,5953
7148,174
2860,6444
7082,1806
2970,388
7593,2510
860,1870
743,5257
332,3471
1386,7578
1322,3621
3034,1312
2738,2482
6581,6893
4408,6363
3809,3560
7531,2571
5877,4296
2556,3939
1792,3543
2816,860
2187,5762
3087,1323
3362,5500
7065,297
4938,112
6082,4701
7312,174
7033,759
837,6208
5212,4064
2817,681
632,1080
4042,2980
3056,2949
6416,7206
4289,2857
6154,7206
6763,4281
6186,3711
1635,711
6817,4517
5841,5928
5373,3608
7209,3809
5997,6441
5219,3141
2330,3195
5439,2915
7493,4507
7025,2187
6712,7325
3314,332
4279,3458
1932,1055
4910,292
6835,5446
3406,3304
4782,1046
5699,2438
162,2605
599,7332
6323,5271
7168,4343
5528,2556
2980,2149
7257,6078
4055,717
6271,385
3427,1148
7544,658
6307,4014
6807,4337
723,1891
126,1635
7574,2752
4682,2535
2970,4844
222,2097
3809,661
7082,6262
3809,7077
4447,2638
3217,4721
4053,1021
7121,740
2058,7179
2495,764
2970,1811
3529,5747
3025,1518
4124,7088
2059,3617
2396,7174
1940,3925
7141,3809
2327,2119
4440,908
5921,6580
3304,4316
2705,1513
7493,3702
7436,2414
4154,3705
7082,7551
4570,385
7283,3111
3131,6990
2620,4034
5600,3906
10,2749
3936,5697
1164,1610
2246,1349
4455,6262
723,6563
5606,5606
6802,2249
3205,3906
454,1450
2403,7190
4722,7545
764,5813
2328,600
6072,1622
6755,5062
2025,599
5005,7079
4910,3809
4648,3809
5780,2911
723,4469
904,1097
2671,4911
1797,1903
6511,1669
2060,4757
4718,7022
2333,1883
5433,2803
5813,6242
3413,2515
6386,1408
6490,1731
3531,292
2558,5384
851,1621
37,5834
3908,5877
914,6107
3809,7561
2161,2715
1815,2078
2300,3813
3711,2330
1049,5019
56,599
6451,6879
3469,6180
2801,5492
5521,6191
1588,6236
1431,2088
4782,6791
6888,3847
164,2761
4756,5570
3966,7171
7223,6577
3809,5467
4482,1803
5366,3809
5987,6371
7038,3791
5921,4031
4455,3363
2504,960
6107,4221
692,6071
6765,5884
2013,1662
6555,6828
925,3798
6423,6120
6108,4796
3221,4923
3809,3373
464,2622
3604,4661
2018,693
4748,2834
7038,1697
2406,775
4025,1685
5722,4760
675,590
1745,5230
5016,6032
4835,4708
93,5338
2247,6380
2980,2767
7493,3031
7197,4201
2088,5569
1649,1735
5720,900
7387,3544
6156,3682
3857,6423
1920,508
1051,4260
5039,7332
1995,3311
5539,3713
248,7319
7462,3314
291,1539
1581,3671
6509,13
6643,767
7109,5670
5529,3934
2124,7104
5673,7096
5282,4996
2405,5811
3809,5601
1099,894
3702,1008
801,1237
419,5107
5019,5525
7087,2097
1082,7114
1557,991
4289,3959
1967,2552
2330,7330
4166,361
3861,6141
6891,1404
4706,1803
599,729
3737,4385
599,7145
1309,5026
2047,1757
2095,2737
3136,2475
3392,1906
126,1448
5363,7405
5516,4237
3809,474
1672,6017
5655,5335
5875,6799
6947,5850
2116,6997
4032,3929
2564,4878
5262,156
3971,6659
1731,181
6705,7256
7,975
6703,13
758,2829
2513,1156
7041,6424
6967,3469
2149,3323
1788,1654
3976,1526
3461,7496
6253,5819
6235,4459
1266,5864
5597,4202
946,32
1548,3106
467,2249
7571,2802
4859,3684
5083,948
2280,4718
1557,3569
6476,4521
4859,1240
2777,4770
3465,2892
5117,6194
3484,690
4915,583
7322,785
7205,4172
2119,828
2048,4560
2659,2270
4209,3575
5143,4382
919,2531
385,6761
7379,538
4779,4859
3879,2882
2129,2455
3889,5290
4178,2949
286,6001
3087,1404
7507,723
5800,4130
3809,7024
3809,608
6600,2493
5947,2837
2877,4011
2500,7471
5373,2750
2735,2615
2556,4370
5257,5019
6663,3192
3681,2493
5608,4310
3809,7374
2352,6260
857,690
3419,49
2856,4073
3470,5464
6113,281
4284,2005
5875,7283
7312,7021
579,4129
6527,3304
4319,5409
1363,5931
3971,7143
3417,7523
6428,6708
3644,3550
5127,4387
7527,5862
5784,2442
3757,3427
6563,6344
819,6972
2812,1707
4152,3956
2321,4853
5518,7426
5712,4259
801,7332
851,6695
636,2569
4684,7200
3939,6292
3550,7271
6943,334
2137,3231
10,3046
4511,4239
6555,225
5128,5147
7179,2304
3932,2088
7385,2372
7283,6791
1368,5874
5896,6416
2629,7076
3097,2980
1151,921
7543,1268
2234,3514
5670,4383
997,6870
2693,1584
3314,4146
7400,4343
7117,113
294,7127
1605,4474
836,2980
6605,6354
188,1224
4611,2534
1638,1389
4055,4531
710,3780
6140,4682
1097,1974
6298,1858
1389,3314
1313,6702
6227,3146
6470,652
31,2179
5576,6037
4736,4865
5163,4178
5679,1062
6881,5067
2552,948
914,3960
4611,440
6032,3809
6428,3809
6166,3809
7171,1638
1174,6516
3450,6235
1785,1974
2471,959
30,3647
315,6260
1547,2560
4746,1796
2980,836
1681,3314
4930,3603
6170,4682
5175,7571
4337,6472
2654,851
4942,6057
2731,1071
3314,3341
3145,6538
361,7544
6708,6428
5211,31
3005,3525
6184,4738
5981,6099
6196,3809
609,2169
5538,3809
2405,497
2916,1201
2957,7426
508,7190
2936,887
7010,3733
5396,6385
6375,2993
2567,6682
3338,5805
1194,2041
7180,946
5903,3183
6359,16
6123,5401
4748,3131
5792,5796
3005,1431
2516,4650
6812,6377
5026,2321
408,4515
5683,6792
2087,6230
2284,328
4638,1458
6226,3809
4044,719
5786,504
5834,1484
2117,5291
6891,6828
5895,2891
6323,4092
4184,1638
6976,6377
3681,1017
6206,3692
6175,6099
1309,4973
4014,668
5882,4534
5493,3261
4166,3691
764,2406
2383,3316
3482,6442
5029,5786
4129,3809
1068,2817
3733,3809
3341,5271
6037,5576
407,7272
837,2130
3177,3362
1902,6426
4911,812
4470,7485
1734,3809
4714,3681
5142,186
6284,6392
7404,6423
6712,5341
3529,2474
1972,190
7560,4684
5896,1557
6043,6680
3244,3244
2521,2095
2132,7238
6979,6624
5372,4031
3737,6560
6371,5987
782,1268
270,1093
1240,3809
812,3362
6175,5294
5851,4416
1601,5508
2246,4492
1580,2187
3808,3178
2280,1632
3971,4862
7151,850
3809,6032
3939,628
7163,3304
523,7581
6693,911
502,6704
3121,935
1799,4153
1666,3809
7590,1836
6146,1681
5394,6018
5769,5895
621,919
6416,3262
4738,4401
6811,2071
5412,2625
6769,4289
5444,4792
6743,624
2634,5139
5908,3206
189,6365
422,6344
3514,7403
3550,2896
1351,6807
1635,150
1363,5878
6045,1225
6175,4489
2828,659
4142,3939
6167,6291
3001,587
2660,294
4682,685
4337,5346
4459,613
6038,4376
3906,3847
678,3681
7526,107
2949,3056
6696,3787
2747,6305
156,5262
292,1925
85,6550
5274,947
2748,6715
5554,3216
2677,4031
4014,6763
2966,5854
2527,5026
467,6063
1656,5699
1952,4529
3614,6829
3560,3560
5041,2816
4303,1389
523,4682
5913,6717
7033,332
1589,1444
2058,202
2679,2764
3873,2744
6271,4146
6856,7051
1297,1043
947,5360
1929,7147
1389,3261
556,3260
3543,2051
277,1593
6323,3555
3737,2856
1237,3621
3809,4422
3121,4802
1212,3564
7479,4182
6888,7124
3113,373
3968,887
4014,5958
5347,6282
6577,2509
1040,2676
2783,6096
2380,4925
3908,4027
5317,5881
4336,532
1536,3257
6135,4793
5366,4053
1510,6008
188,366
3550,1286
6862,3809
4484,2093
3555,3350
2980,5105
2964,2128
2721,3124
7241,3613
6807,7293
88,6551
1451,4088
4161,127
7000,2238
153,5448
960,64
3809,3617
1168,7183
7006,6190
6961,4727
3446,1313
6748,3680
1548,7404
5178,1908
6776,2695
3956,4044
3488,2478
6258,4984
2803,1621
6423,887
3811,5383
1908,4714
4635,168
271,5854
1906,1635
3924,2816
4037,1939
539,946
1745,2441
5200,6770
6146,5682
4799,10
1626,1995
3782,1420
2684,1148
1920,7168
2818,1902
5950,4989
4362,3392
1879,3380
2880,6163
887,5978
3583,2873
5178,3197
6071,31
3960,6795
4553,7309
2970,6056
1781,3976
7073,3224
5294,4311
4289,820
887,6917
3535,2078
3607,4398
2590,2802
821,5331
5019,5769
2173,3453
3809,368
3544,851
2057,5722
828,7441
1340,6835
643,6907
1920,2980
7536,3106
2171,6763
7090,6961
3573,2720
3802,328
5658,5877
2502,7277
3705,6811
7087,6663
2539,1682
6854,3651
4691,3809
5468,6884
4064,678
6722,6915
6813,6279
22,3971
1329,3828
3301,692
7096,6567
6048,5658
1550,2484
4437,6329
4939,7479
4004,31
3553,4296
415,640
5740,2280
900,2375
2240,4624
3181,2438
3427,5877
1878,7426
4593,3809
2678,1817
2172,5429
6279,4251
1263,5810
5138,899
504,3314
3809,2946
4096,6386
1713,6046
770,3433
1145,2556
3951,1309
3340,7571
4753,6915
7404,1593
2433,2171
1626,385
5788,1920
2601,1755
2797,3387
851,1328
6040,6305
3971,6098
1032,6035
3809,7268
6352,915
3809,852
4055,4291
1216,3146
5259,2707
6374,2394
3127,4430
4488,7556
6766,1686
3562,4358
3020,3809
4859,2773
4119,2963
3809,4235
4515,2963
1672,3362
1971,1709
7179,320
3304,535
2058,4337
673,4789
6356,1973
6600,3087
3809,5174
686,7468
4029,7392
6374,6716
5049,3809
7533,5921
7165,5525
3159,5257
408,2047
3553,4430
5201,4580
2571,5272
1339,2556
2526,3809
6160,2973
7390,2610
3809,5524
3193,5026
7560,3021
3809,3080
7527,7045
1649,6919
4746,1906
4744,1079
7445,5700
3809,6463
3236,2629
6037,5202
908,4440
6902,3960
4469,93
2721,493
530,5019
2935,422
1927,1386
3358,1279
2412,2367
2818,3809
2245,3358
1357,6868
953,3809
557,3809
1560,811
5359,1732
5047,6341
1372,760
5172,5289
7405,7590
2503,6807
3964,715
1539,7289
7578,7518
3787,4960
7044,7584
1975,3655
2596,6217
853,6961
3656,6197
1892,5872
5493,2082
6608,1769
346,7130
286,4635
2414,3702
721,3809
3491,7069
4814,2733
4435,2148
2047,3908
7157,4428
2537,3543
668,1704
6676,7538
4780,870
4422,7578
3809,2625
3408,6253
2327,7116
6724,5485
3809,3564
4674,70
981,6715
5181,1564
7010,7010
6392,1713
5538,4053
2109,1911
2178,2270
4461,6378
4053,7307
2088,5760
718,4800
3464,4468
6819,245
6174,1261
4221,475
6834,2997
404,668
2905,6167
150,2249
4532,2996
1638,5150
2551,7332
3814,6917
7210,6667
4679,1703
1995,469
1267,6146
5028,167
5967,1318
4231,789
3606,737
900,5571
6879,3305
6108,4182
2957,5926
2553,3621
6455,1257
6625,1668
4257,2360
7223,836
1655,5854
280,6802
7393,493
5860,5019
6166,4537
66,6284
3547,2200
5142,2524
990,2239
5916,4362
1325,4407
3314,686
5819,4429
2297,2096
829,4765
6505,970
7033,3341
2482,5259
718,4934
1165,6377
988,2543
5702,4029
4675,779
2321,3621
5060,4562
3847,2088
1106,320
6412,5882
3934,2996
204,1680
2119,2174
3901,7020
7310,7032
6002,1288
3906,2668
189,4031
6049,2797
5274,6184
5030,1128
7306,7263
2412,3335
3744,1559
3169,3314
270,4370
7125,5939
2668,5018
2236,3109
2816,5670
3077,3725
3005,2159
138,3662
164,2631
4166,6163
5451,1535
2476,1815
3104,3104
7326,4882
6596,3316
6938,6463
195,5135
1370,901
6936,5636
7576,2778
7507,6391
1977,2067
6001,5358
6371,4137
3613,6364
5175,7494
3621,563
2556,239
3433,6928
3616,219
764,2784
2321,2816
3809,3243
817,1856
294,3801
6080,2618
3809,799
3472,2160
3800,5409
2119,1369
7043,221
2170,3586
286,3159
3921,6867
2037,6440
3639,1519
5712,5605
132,2692
6171,2921
3103,7174
4350,6980
3906,2802
597,3960
4327,5276
6416,6889
3809,7565
1374,7035
5692,6077
3488,10
6920,5641
4520,1160
5349,2705
6297,6416
7493,7223
3172,713
4760,3064
2163,6148
1557,6338
900,1867
6509,822
3305,1242
1312,1811
4293,6981
6621,6890
604,3976
2935,3402
954,5486
7019,520
942,3971
255,5485
2977,595
4658,7109
3809,3377
3618,3809
6658,4678
6658,2234
3781,3049
849,4157
3295,123
3809,344
3300,2187
5127,2834
4695,4143
6398,2280
1017,7124
5035,801
7342,2085
6230,6079
24,6676
1493,4609
3206,5908
3910,3809
1174,2385
4811,504
4004,2690
5437,7382
244,5861
7446,7511
6374,6208
1025,3982
5101,3491
7594,993
6739,479
7174,407
419,4172
3291,3922
4358,2629
2088,6862
1921,3716
5116,5462
2810,7032
3906,6669
6449,4288
5967,2070
6619,535
3606,3933
22,4886
3706,5857
1749,7581
32,3130
6787,3529
2330,3362
3316,195
5862,3939
3775,709
2858,7453
3682,4682
6934,6962
836,2366
2613,452
32,97
2458,3547
7509,6116
4870,4093
4187,7069
3809,6894
3974,6961
4636,5360
3301,5929
1885,652
1174,1580
6899,4093
3604,5149
5457,4011
4660,6885
7205,5331
4968,4786
3908,5560
6551,377
2741,7403
5437,3544
4642,1583
3572,915
3905,5262
6639,5859
7249,6542
613,1139
3809,1767
454,328
1403,6139
3767,1541
66,1909
4058,27
5699,1450
4851,6079
6387,3544
740,1099
4864,2342
2775,2449
3334,4133
2100,3034
3893,5817
264,6997
1475,730
5757,2559
3809,6089
4172,6141
3282,7326
1560,2531
2704,3148
1305,3702
1594,1361
7490,3756
3809,3056
380,914
493,7207
2546,2747
746,2957
2007,4159
4557,2949
708,6637
6991,6260
4488,900
1110,6617
5673,5490
3159,7111
4945,587
4702,7245
2957,746
4127,4304
424,3845
3027,3959
286,6355
4680,4453
1731,3702
1514,5165
5111,6891
926,1962
270,6761
361,6125
3744,1506
4881,7368
1605,2250
3809,1901
1309,3420
1837,5791
4944,4684
7129,5039
5162,6075
6150,4489
6566,3613
7096,6811
3231,7522
4480,3237
7059,6929
199,5016
361,648
2735,3908
5175,6502
3724,4422
6776,4362
3978,5470
4322,6034
3878,1856
6087,6769
454,812
7527,3772
5882,887
7038,6991
1422,4421
3813,7096
4475,799
2472,5376
5624,5732
7190,1908
7207,1323
6546,1806
2155,3225
343,1920
4859,5111
898,2142
2116,264
6713,7581
5078,3694
2096,6967
4310,5808
127,5678
1756,860
3330,7477
703,361
1902,685
5699,779
2834,665
4611,5921
3809,4479
4248,2863
3305,250
4358,5475
4977,794
5876,1580
5026,3130
5709,2406
6416,4742
3809,5418
4800,7513
7095,2556
5139,563
3034,137
5754,836
1358,6075
4976,4706
915,3785
5132,5219
2713,496
4485,5408
6895,7571
2821,6445
6651,2515
5383,142
2516,5809
6924,6057
5219,677
6253,3408
4611,7210
4943,5697
6416,5092
1156,3847
5965,2187
5767,6898
4127,6077
7525,2490
3320,881
6355,652
1376,3621
3576,312
3887,4146
7438,801
3732,825
6416,6031
3119,6260
2957,3458
361,2071
2857,6260
4225,4141
1771,5813
2327,810
3977,4039
4696,3726
520,7019
6313,3809
7032,3496
2115,927
5790,6508
7574,3321
87,721
1909,270
5357,6626
5453,6334
1962,3314
6879,1187
4222,810
614,423
7310,3625
3351,5455
5536,5056
806,593
331,2020
1475,193
5924,442
2393,2719
979,2241
7477,2860
4649,1062
887,2652
1429,4921
264,3427
6628,6422
4159,646
2409,6635
3476,1370
4135,4224
7555,6812
1908,2677
4929,6714
4607,6663
6577,2700
1952,3915
5063,1052
3901,5491
2029,4135
4422,467
2884,4649
4568,6708
506,681
3243,7211
4041,7191
2201,3838
2476,5763
7206,3810
6373,3809
2629,6759
5518,5015
7211,4154
7519,2809
3809,425
1541,5485
32,3427
1570,3971
1778,7118
2929,6462
799,5814
3316,492
587,1959
298,1856
3971,2638
4112,3809
3300,5651
1061,1061
4612,5852
2019,10
3547,6282
6914,376
3453,5866
306,6820
5614,2629
7326,320
2508,174
3261,5107
4459,133
52,5183
4185,1062
2113,7000
5537,2382
1469,6898
4441,493
5013,6546
5157,5544
785,789
5427,3153
4429,4805
4193,6026
5824,6761
1815,2058
700,6343
1046,1318
2930,1745
4325,3701
3829,87
31,6184
2761,1909
3174,1324
947,3941
5976,335
6621,1039
3307,1853
6330,3307
595,2735
7174,5160
5030,5560
6482,4078
4085,6284
7056,4350
6961,7496
1548,3757
4860,2116
4500,5745
3184,1638
1601,385
4099,2957
2493,6416
1361,4870
6063,7285
748,6333
946,1622
3630,1166
1076,4886
6886,1845
2963,3332
3536,750
3527,5360
4786,73
3306,3671
5792,2
2471,3809
5955,5658
4921,1429
604,2797
1813,3809
559,1334
325,3382
2799,5560
3809,5231
2556,1638
2960,6417
759,3085
4307,223
3964,4021
4043,150
1345,3182
6890,7040
7384,1913
5458,5202
2153,5570
16,533
4585,5802
688,1340
2763,3809
5679,2168
5966,5608
832,4502
2704,196
1327,509
3906,4201
40,2058
2748,3686
2089,2552
3959,3081
3164,7536
3809,104
2524,2480
6025,3744
240,3809
3304,2820
6817,3155
3926,4826
4432,4432
2596,4985
5636,5100
7106,814
190,5385
5183,2122
6506,4956
663,5605
6840,4078
7062,2959
7263,1929
3543,2055
2388,5221
2720,3708
7209,3386
4977,3185
7272,702
7571,5465
7115,2970
652,6355
532,3809
822,6766
4714,3714
6175,1594
6889,937
5882,6445
543,4907
174,6730
3971,7578
2013,32
6225,368
2395,4298
1128,7223
3809,2332
4294,1815
2184,3297
5443,332
7091,2734
7431,2802
915,699
6870,291
1838,5414
5283,1548
5787,3525
3249,4560
1549,5940
7382,4603
5665,6568
6659,7426
434,3809
38,3809
3809,6654
4392,2508
674,1017
3273,6085
3261,4570
6542,1364
3809,3621
5189,6989
6591,3700
5813,2652
4624,4736
6551,137
188,4692
3966,4736
2450,2261
328,6392
464,3809
7575,3089
2482,2738
2265,4201
3849,5090
6917,4809
4124,599
5127,4017
2735,6567
8,3943
6811,6076
4944,4310
6719,6487
5272,6061
3809,4910
3650,4099
4844,4079
2151,7455
7406,1940
4486,2119
7163,2182
819,1125
6170,1734
3682,4576
2281,2051
3333,5331
5463,6945
5320,4947
6104,333
2556,3195
1372,5623
6262,1673
7571,3855
5956,2155
7560,3696
3809,3755
1550,1199
5913,6400
7427,6550
6009,446
3034,4890
3557,6917
4911,4146
3192,6230
4823,2047
5962,2320
1530,1486
599,4360
4439,7534
1340,3806
5039,359
5271,1648
3655,1975
3959,7082
6535,677
6662,6868
3964,3484
4968,5030
5688,7571
2500,2108
6600,2957
3809,5044
1309,6563
3986,6626
6679,806
3842,4403
699,403
676,5115
3525,2252
6381,4532
6551,4943
7204,6262
2665,2525
1481,7205
3988,1195
6806,2429
3809,2950
3391,3191
2723,2503
3189,7406
5368,3809
5780,2033
6386,3563
7054,4251
5026,4045
7332,31
2753,1591
979,3022
657,527
6668,5878
2375,2170
5787,1699
7110,4533
4042,4814
6563,1920
406,127
693,157
1971,7190
2112,6671
4082,2146
5429,5374
5660,3809
2055,6137
3810,2212
2884,5430
5265,6663
150,1635
5136,3809
504,4607
3809,4239
361,6019
4337,4358
5016,6898
785,3314
1518,2899
6886,5175
7249,5981
6263,5950
4135,467
4413,4353
2797,7124
1689,6164
3141,6934
3673,2099
3136,174
3103,4198
6331,1920
3323,6416
328,7010
7558,320
5298,6961
3982,2854
2832,7118
485,4715
2866,3696
7152,6987
5882,3225
5562,3809
2788,6257
2320,3937
508,2632
3034,836
4422,4065
2089,1560
991,1288
3809,5528
282,599
4127,5837
4650,1448
563,6476
2115,6164
2435,1416
3491,3906
3314,72
900,2863
3529,4198
946,7180
3966,4199
4475,6520
5932,2938
5158,6550
560,5424
6976,3913
2803,6915
7342,4236
4135,5139
5026,1146
1557,4301
5592,3809
7096,2517
2706,2818
5285,6510
3571,2330
1286,805
1350,66
5792,5560
5363,7332
4413,3548
3809,401
4327,2084
5132,7207
4511,2393
2640,3891
3469,5436
3906,5437
1430,7350
630,127
1925,7329
426,4269
2279,3131
5481,6048
479,3341
3784,3727
2948,7427
133,2704
5009,576
3235,2007
3809,4723
564,5142
4855,6525
6919,1635
3099,3809
5525,843
3427,5560
4154,6828
620,3172
1458,107
6282,1199
6994,6131
1051,5610
6746,6029
6438,1712
1866,5005
2905,7326
6953,3097
454,4573
1424,7289
4261,7075
1721,7283
4296,3097
1526,3809
1130,3809
2957,3702
6763,3350
326,2294
6809,2005
5386,1973
5981,3314
3959,6895
2206,6951
3971,304
7479,2739
951,2531
2957,4641
7197,1363
2693,2316
4506,6475
5886,3427
4279,1588
2980,3312
4876,3564
3274,1315
3718,3241
98,3783
6087,2959
3871,5735
3550,432
281,457
7189,3350
4475,5849
4549,6552
1228,1469
5736,1389
108,6164
2599,587
7571,2863
7117,1195
6890,4222
6628,4222
3808,6325
7093,609
2567,1803
4224,3005
3809,2763
5151,5839
4127,5516
1491,5262
6811,7312
2167,4313
3136,1731
5235,4032
5670,3960
759,7033
4355,5905
2113,5016
1557,7013
850,7151
6686,5331
1445,4328
853,4416
417,7269
450,801
1053,2757
2149,5612
3350,6763
7278,3930
3809,669
4638,6378
5939,2283
1973,5386
3893,6224
6434,2262
6886,1605
4620,1076
879,3543
5132,6886
2603,305
2286,598
1580,3590
5417,4803
5265,7415
6676,5932
7433,1185
